id,url,entry_date,title,felt,elapsed_time,distance_in_miles,distance_in_km,description,effort_outof_5,gear,weather,calories,pace_per_mile,pace_per_km
34960777,http://www.dailymile.com/entries/34960777,2016-02-27 15:24:14,Brywood hills,alright,00:39:08,4.5200,7.3000,,3,Inov-8 Bare-X 150 blue,,489,00:08:39.469027,00:05:21.643836
34960849,http://www.dailymile.com/entries/34960849,2016-02-27 15:32:43,one-third mile hill repeats,good,00:18:00,2.0000,3.2000,"Started faster than planned. Cut the workout after 4 reps since I am supposed to be in marathon recovery. Splits: 1:52, 1:54, 1:50, 1:47",4,,,226,00:09:00,00:05:37.5
34968463,http://www.dailymile.com/entries/34968463,2016-02-28 15:48:13,San Felasco trails,alright,01:45:00,10.4000,16.7000,,2,Inov-8 TrailRoc 235,,1319,00:10:05.769231,00:06:17.245509
34977752,http://www.dailymile.com/entries/34977752,2016-02-29 19:30:12,short steep hill sprints x 6,alright,00:56:40,5.5800,9.0000,short steep hill sprints x 6 and then to Burrito Bros. Richard G. was in beast mode and I could not beat him up the hill. May have run these just a scooch too hard.,3,Topo ST,,703,00:10:09.318996,00:06:17.777778
34983496,http://www.dailymile.com/entries/34983496,2016-03-01 14:30:42,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35419104,http://www.dailymile.com/entries/35419104,2016-05-08 01:26:38,video capture of strides on track,alright,00:25:00,2.2500,3.6000,"Some easy running and also video capture with Richard G. Nice form capture, including slow motion: https://youtu.be/uSy-fq-rZJ0",2,Altra Samson pair 2,,314,00:11:06.666667,00:06:56.666667
34983545,http://www.dailymile.com/entries/34983545,2016-03-01 14:36:23,Track workout 10k spec test,good,00:46:05,6.6000,10.6000,"Brad Hudson's 10k spec test. 4 x 2k at 10k pace, 1 x 1k hard, with 400m (3 min) recoveries. Crushed it. Hovered near 6 minute per mile pace for the 2k reps, finished the last interval at fast 5k pace. Splits: 7:36, 7:34, 7:32, 7:29, 3:26",4,Altra Samson,,577,00:06:58.939394,00:04:20.849057
34992840,http://www.dailymile.com/entries/34992840,2016-03-02 21:35:47,campus,blah,01:00:45,5.7500,9.3000,tired and sore legs,2,VFF KSO EVO,,753,00:10:33.913043,00:06:31.935484
35992276,http://www.dailymile.com/entries/35992276,2016-08-11 14:56:00,campus C loop,alright,00:51:42,5.3300,8.6000,Humid!,2,Topo ST,,640,00:09:41.988743,00:06:00.697674
35000392,http://www.dailymile.com/entries/35000392,2016-03-03 23:56:57,nice evening trail run,alright,00:37:00,3.2000,5.2000,Pleasant greenway trails.,2,Inov-8 TrailRoc 245 blue,,464,00:11:33.75,00:07:06.923077
35009971,http://www.dailymile.com/entries/35009971,2016-03-05 16:51:13,warm up and down,alright,00:50:00,5.0000,8.1000,Cold morning. Ran on the trails in O'Leno to warm down.,2,Inov-8 Bare-X 150 orange,,628,00:10:00,00:06:10.37037
35010010,http://www.dailymile.com/entries/35010010,2016-03-05 05:00:00,Race the Tortoise 5k,good,00:18:10,3.1000,5.0000,"Great weather for Race the Tortoise 5k race. Executed my race plan well, kept my breathing under control, finished with a strong kick... which I needed to beat the amazing 11 year old girl who I raced beside almost the whole way. Finish time 18:10. Splits: 5:47, 6:03, 5:49, 35s. Won 1st male Masters, 2nd overall.",5,Inov-8 Bare-X 150 orange,,226,00:05:51.612903,00:03:38
35015971,http://www.dailymile.com/entries/35015971,2016-03-06 15:49:11,San Felasco trails,alright,01:37:00,10.4000,16.7000,,2,Inov-8 TrailRoc 235,,1218,00:09:19.615385,00:05:48.502994
35037856,http://www.dailymile.com/entries/35037856,2016-03-09 13:46:33,greenways,blah,00:40:00,3.2000,5.2000,Not feeling great today.,2,New Balance Minimus MT00 green,,502,00:12:30,00:07:41.538462
35060529,http://www.dailymile.com/entries/35060529,2016-03-12 21:09:59,GATE River Run 15k,alright,01:00:54,9.3000,15.0000,"Turned into a hot run at the GATE River Run 15k race. 1:00:54 is not a 15k PR, but did improve my time over last year by about a minute and a half. Finished considerably higher in the standings (156th out of 14398 total finishers, 6th in my age group out of 620). Last mile in 6:04. Splits: 6:18, 6:13, 6:26, 6:37, 6:33, ...",5,Inov-8 Bare-X 150 orange,hot sunny,753,00:06:32.903226,00:04:03.6
35063923,http://www.dailymile.com/entries/35063923,2016-03-13 14:17:51,San Felasco trails,alright,01:15:00,8.6000,13.8000,,2,New Balance Minimus MT00 green,,942,00:08:43.255814,00:05:26.086957
35078105,http://www.dailymile.com/entries/35078105,2016-03-15 13:59:23,warm up and down,alright,01:13:00,7.0000,11.3000,,2,Altra Samson pair 2,,917,00:10:25.714286,00:06:27.610619
35078146,http://www.dailymile.com/entries/35078146,2016-03-15 04:00:00,Track 12 x 200m,great,00:24:46,3.0000,4.8000,"Track workout 12 x 200m @ 3k pace turned into 12 x 200m ""Quick but Smooth"" which we ended up running way faster than expected. Felt very quick! I modified the workout half-way, turning it into 2 sets of 6 x 200m, increasing the recovery to 400m between the sets. This also let us run fast on both halves of the track. Splits: 33, 34, 34, 33, 34, 33. 34, 34, 34, 33, 34, 32. (Rest 1:30 between reps, 3:00 between sets).",4,Altra Samson pair 2,,301,00:08:15.333333,00:05:09.583333
35099046,http://www.dailymile.com/entries/35099046,2016-03-18 17:33:52,Hawthorne Trail,alright,01:21:45,8.9000,14.3000,Humid,2,VFF KSO EVO,,1017,00:09:11.123596,00:05:43.006993
35103337,http://www.dailymile.com/entries/35103337,2016-03-19 13:55:30,Bacon Strip 11,alright,01:29:00,11.1800,18.0000,Moderate pace. Coolish but humid morning. Nice run!,3,VFF SeeYa LS,,1118,00:07:57.63864,00:04:56.666667
35109393,http://www.dailymile.com/entries/35109393,2016-03-20 14:30:14,The Daily,blah,00:17:00,1.6600,2.7000,,2,Altra Instinct 1.5,,213,00:10:14.457831,00:06:17.777778
35118330,http://www.dailymile.com/entries/35118330,2016-03-21 19:42:31,steep hill sprints,alright,01:20:00,6.0000,9.7000,"we stopped and did some tire flips, dips, and pull-ups",3,Topo ST,,1004,00:13:20,00:08:14.845361
35122118,http://www.dailymile.com/entries/35122118,2016-03-22 11:42:57,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35122189,http://www.dailymile.com/entries/35122189,2016-03-22 11:53:44,Track 5 x 1000m with add-on 400m,good,00:32:30,4.5000,7.2000,"Track workout 5 x 1000m with add-on 400m. (rest 200m between 1000m, 600m before final 400m). Legs were not fresh and hammies screaming by the end, but a good workout on a cold morning. Splits: 3:37, 3:30, 3:33, 3:26, 3:25. 1:07 for final 400m.",4,Altra Samson,,401,00:07:13.333333,00:04:30.833333
35131522,http://www.dailymile.com/entries/35131522,2016-03-23 18:38:37,Hawthorne Trail,alright,01:12:00,7.5000,12.1000,warm. tired hammies.,2,Topo ST,,904,00:09:36,00:05:57.024793
35144136,http://www.dailymile.com/entries/35144136,2016-03-25 18:21:34,campus C loop,good,00:43:40,5.3300,8.6000,Felt easy.,3,Altra The One,,540,00:08:11.557223,00:05:04.651163
35149567,http://www.dailymile.com/entries/35149567,2016-03-26 16:36:18,warm up and down,good,00:25:00,2.5000,4.0000,,1,NB Minimus MT00 green pair 2,,314,00:10:00,00:06:15
35149654,http://www.dailymile.com/entries/35149654,2016-03-26 16:44:13,Trail of Payne 10k,great,00:40:05,6.2000,10.0000,"Ha ha great morning for the Trail of Payne 10k trail race. Rains came through during the night and left a nice muddy fun mess. Ran my race plan well, finished strong. 1st Masters. Splits: 6:23, 6:32, 6:37, 6:27, 6:16, 6:24, 1:26",5,NB Minimus MT00 green pair 2,,502,00:06:27.903226,00:04:00.5
35154460,http://www.dailymile.com/entries/35154460,2016-03-27 13:49:33,San Felasco trails,good,01:05:00,7.4000,11.9000,Nice run with Hunter. Super humid!,2,Inov-8 TrailRoc 235,,816,00:08:47.027027,00:05:27.731092
35162000,http://www.dailymile.com/entries/35162000,2016-03-28 17:37:03,steep hill sprints,alright,00:55:00,3.7500,6.0000,Easy then 8 x steep hill sprints. Felt sluggish.,3,VFF KSO EVO,,690,00:14:40,00:09:10
35166624,http://www.dailymile.com/entries/35166624,2016-03-29 11:34:48,"Track workout 3 x 800m, 1 x 1200m, strides",alright,00:30:00,3.2500,5.2000,"Track workout 3 x 800m, 1 x 1200m (pacing Richard), strides. 800m splits: 2:55, 2:57, 2:51  1200m split: 5:00.  Not feeling great today, legs have some quirks around the knees.",3,Altra Samson,,376,00:09:13.846154,00:05:46.153846
35166652,http://www.dailymile.com/entries/35166652,2016-03-29 11:36:24,warmup and down,alright,00:38:00,3.8400,6.2000,,2,Altra Samson,,477,00:09:53.75,00:06:07.741935
35176175,http://www.dailymile.com/entries/35176175,2016-03-30 17:35:22,Sweetwater Wetlands Park,blah,01:23:00,9.1000,14.7000,warm and sunny,2,Topo ST,sunny,1042,00:09:07.252747,00:05:38.77551
35184607,http://www.dailymile.com/entries/35184607,2016-03-31 23:03:19,greenways,alright,00:27:36,3.0000,4.8000,,2,Merrell Trail Glove 3 - pair 1,,339,00:09:12,00:05:45
35193095,http://www.dailymile.com/entries/35193095,2016-04-02 13:49:18,rain run levee tempo,good,01:15:52,9.0800,14.6000,"Bummed that I didn't find out a race was cancelled today until I was turned away at the gate. When I got home, I didn't even take off my bib number before heading out into the rain. Turned into a very nice run on the greenways, perfect temp with light rain. Alternated easy and tempo paces along the levees for about 21:30 total time at tempo pace.",3,VFF SeeYa LS,,942,00:08:21.321586,00:05:11.780822
35200099,http://www.dailymile.com/entries/35200099,2016-04-03 16:25:45,San Felasco trails,good,01:40:00,11.4000,18.4000,Coooool morning.,2,Inov-8 TrailRoc 235,,1256,00:08:46.315789,00:05:26.086957
35212827,http://www.dailymile.com/entries/35212827,2016-04-05 13:18:12,longer round trip to track,good,00:52:00,5.5500,8.9000,,2,Altra Samson,,653,00:09:22.162162,00:05:50.561798
35212908,http://www.dailymile.com/entries/35212908,2016-04-05 13:31:32,Track workout 2 sets 5 x 500m,good,00:37:50,5.2000,8.4000,"Tough workout! Track - 2 sets of 5 x 500m @ 3k pace (300m recovery between reps, 700m recovery between sets). Splits: 1:37, 1:41, 1:42, 1:38, 1:38. 1:39, 1:39, 1:37, 1:35, 1:34",4,Altra Samson,,464,00:07:16.538462,00:04:30.238095
35228891,http://www.dailymile.com/entries/35228891,2016-04-08 00:16:32,Hawthorne Trail,alright,01:30:00,10.3000,16.6000,Nice afternoon run.,3,Altra The One,,1130,00:08:44.271845,00:05:25.301205
35232978,http://www.dailymile.com/entries/35232978,2016-04-08 17:21:19,barefoot,alright,00:05:00,0.5000,0.8000,barefoot,2,Barefoot,,62,00:10:00,00:06:15
35234225,http://www.dailymile.com/entries/35234225,2016-04-08 22:41:58,greenways,alright,00:35:00,3.2000,5.2000,,2,Merrell Trail Glove 3 - pair 1,,439,00:10:56.25,00:06:43.846154
35448963,http://www.dailymile.com/entries/35448963,2016-05-12 18:20:25,noonday warm run on campus,alright,00:50:47,6.8000,10.9000,Perceived effort was high due to the noonday heat. Last 3 miles at just over 7 minute per mile pace.,3,VFF KSO EVO,sunny,628,00:07:28.088235,00:04:39.541284
35236453,http://www.dailymile.com/entries/35236453,2016-04-09 13:12:53,progression,alright,00:45:17,5.3800,8.7000,I was just going to go easy because I woke up tight and stiff but then ran into Hutson R. and Mark O. and jumped in with them (they were running faster). Eventually felt warmed up so I continued to increase the pace on my solo return home.,3,VFF SeeYa LS,,565,00:08:25.018587,00:05:12.298851
35243079,http://www.dailymile.com/entries/35243079,2016-04-10 14:08:09,VFF long run,alright,01:37:00,12.3600,19.9000,Slept in today so skipped the trails. Put in a good effort long run. Last five at 7 minute pace.,3,VFF SeeYa LS,,1218,00:07:50.873786,00:04:52.462312
35264889,http://www.dailymile.com/entries/35264889,2016-04-13 18:56:10,lunch run,alright,01:19:00,8.0000,12.9000,Niggle in my right front hip flexor.,2,Altra The One,,992,00:09:52.5,00:06:07.44186
35281648,http://www.dailymile.com/entries/35281648,2016-04-16 15:38:47,warm up and down,alright,00:38:00,4.0000,6.4000,,2,Merrell Bare Access 2,,477,00:09:30,00:05:56.25
35826058,http://www.dailymile.com/entries/35826058,2016-07-13 16:31:39,neighborhoods,alright,00:54:27,5.8800,9.5000,,2,VFF EL-X LS,sunny,678,00:09:15.612245,00:05:43.894737
35281689,http://www.dailymile.com/entries/35281689,2016-04-16 15:42:35,Hogtown 5k Beer Run,alright,00:18:47,3.2000,5.2000,"Hogtown 5k Beer Run. The accuracy of the course has been questionable in previous years so I didn't wear a watch and just raced. 3rd overall, got a gift certificate and a nice big beer mug. Free pizza and beer after, a nice event!",5,Merrell Bare Access 2,,226,00:05:52.1875,00:03:36.730769
35287681,http://www.dailymile.com/entries/35287681,2016-04-17 14:15:25,San Felasco trails,alright,01:15:00,7.6000,12.2000,nice morning,1,Merrell Trail Glove 3 - pair 1,,942,00:09:52.105263,00:06:08.852459
35325308,http://www.dailymile.com/entries/35325308,2016-04-23 12:22:36,greenways,tired,00:38:00,3.2000,5.2000,"Nasty bug had me down all week. Didn't run, didn't want to run. This morning I felt a little better. It was cool and humid post-rain, a nice morning on the trails. Took it easy.",2,New Balance Minimus MT00 green,,477,00:11:52.5,00:07:18.461538
35331975,http://www.dailymile.com/entries/35331975,2016-04-24 13:37:34,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,tired,00:42:00,4.0400,6.5000,ugh,3,Soft Star Moc3,,527,00:10:23.762376,00:06:27.692308
35340868,http://www.dailymile.com/entries/35340868,2016-04-25 17:33:54,hill sprints x 8,alright,01:12:00,6.3000,10.1000,Monday hill sprints. Still not feeling great but hill sprints were better than last week.,2,VFF KSO EVO,,904,00:11:25.714286,00:07:07.722772
35345514,http://www.dailymile.com/entries/35345514,2016-04-26 11:28:11,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35345540,http://www.dailymile.com/entries/35345540,2016-04-26 11:32:31,Track 5k time trial,alright,00:19:15,3.1000,5.0000,Tried to help Clay get his goal of going under 19 minutes for 5k. It was a bit humid this morning. Pacing is hard. Had a great group of guys there to run with Clay and cheer him onward. We ended up splitting up... I kept on target pace as best I could and the rest of the group stayed back with Clay. All of the fractional seconds add up. 90 - 91 seconds per lap means UNDER 91 seconds. Final time for me was 19:15.,4,Altra Samson,,238,00:06:12.580645,00:03:51
35364717,http://www.dailymile.com/entries/35364717,2016-04-29 00:23:16,power line roads,alright,01:05:00,7.0000,11.3000,Warm evening run with Richard. Explored some powerline roads near his house.,2,Altra Torin,,816,00:09:17.142857,00:05:45.132743
35367589,http://www.dailymile.com/entries/35367589,2016-04-29 14:36:09,campus,alright,00:49:00,5.0000,8.1000,"Ran to a fitness area and did pull-ups, push-ups, dips, etc.",2,VFF KSO EVO,,615,00:09:48,00:06:02.962963
35373143,http://www.dailymile.com/entries/35373143,2016-04-30 15:58:28,no sidewalks,alright,01:25:00,8.8100,14.2000,Temps started in the 80s and went up from there. At least there was a breeze so it didn't actually feel terrible.,3,Merrell Trail Glove 3 - pair 1,hot sunny,1067,00:09:38.887628,00:05:59.15493
35377610,http://www.dailymile.com/entries/35377610,2016-05-01 13:06:11,Glen Spring Road,alright,00:51:00,6.2500,10.1000,,3,VFF SeeYa LS,,640,00:08:09.6,00:05:02.970297
35385637,http://www.dailymile.com/entries/35385637,2016-05-02 17:36:09,Hill Sprints x 8,alright,01:08:00,6.5000,10.5000,Felt Hot today. Hill sprints were good. Also stopped at the track to run a couple 200m sprints with Richard G. He's fast(!) so we are starting to work on extending his speed.,3,VFF KSO EVO,hot sunny,854,00:10:27.692308,00:06:28.571429
35390710,http://www.dailymile.com/entries/35390710,2016-05-03 13:07:00,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35390732,http://www.dailymile.com/entries/35390732,2016-05-03 13:10:22,Track workout 2 x 2 mile,alright,00:29:00,4.5000,7.2000,"Track workout 2 x 2 mile. Allergies are still killing me but ran consistent splits: 11:56, 11:55",4,Altra Samson,,364,00:06:26.666667,00:04:01.666667
35400000,http://www.dailymile.com/entries/35400000,2016-05-04 20:39:40,Hawthorne Trail,alright,01:04:00,7.2000,11.6000,post-rain sunshine humid bath. Calves sore from yesterday.,2,Topo ST,,803,00:08:53.333333,00:05:31.034483
35411632,http://www.dailymile.com/entries/35411632,2016-05-06 19:36:33,fitness pit,alright,00:35:00,3.2500,5.2000,,2,Altra The One,,439,00:10:46.153846,00:06:43.846154
36018298,http://www.dailymile.com/entries/36018298,2016-08-16 12:21:04,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35419116,http://www.dailymile.com/entries/35419116,2016-05-08 01:30:55,400m track race,good,00:01:01,0.2500,0.4000,Boom! Fastest quarter mile I have run in years. 61 seconds makes me think I have a chance of going under a minute for 400m. This was a time trial fun race with my friend Richard G.,5,Altra Samson pair 2,,12,00:04:04,00:02:32.5
35421123,http://www.dailymile.com/entries/35421123,2016-05-08 14:13:31,San Felasco trails,alright,01:31:00,10.0000,16.1000,Legs were sore but enjoyed the run.,3,Altra Superior 2.0,,1143,00:09:06,00:05:39.130435
35428708,http://www.dailymile.com/entries/35428708,2016-05-09 17:49:24,Stadium workout,alright,00:20:00,1.0000,1.6000,Abbreviated RMC style stadium workout.,3,,,251,00:20:00,00:12:30
35433161,http://www.dailymile.com/entries/35433161,2016-05-10 11:31:42,warmup and down,alright,00:50:00,5.4500,8.8000,Had some odd pains in my right foot at first. Legs sore from yesterday's workout.,1,Altra Samson,,628,00:09:10.458716,00:05:40.909091
35433177,http://www.dailymile.com/entries/35433177,2016-05-10 11:34:27,Track - 9 x 300m alternating pace,alright,00:14:22,2.1500,3.5000,"Track - 9 x 300m alternating pace between 3k and 1 mile pace. Short 100m jog recovery. 300m splits: 65, 58, 61, 56, 61, 55, 58, 53, 57",4,Altra Samson,,175,00:06:40.930233,00:04:06.285714
35454399,http://www.dailymile.com/entries/35454399,2016-05-13 16:01:55,Long on Hawthorne Trail,blah,01:56:00,13.1000,21.1000,Turned into a real slog fest.,3,Altra Instinct 1.5 black,hot sunny,1457,00:08:51.29771,00:05:29.85782
35461079,http://www.dailymile.com/entries/35461079,2016-05-14 21:20:19,Bacon Strip 11,alright,01:32:00,11.1800,18.0000,Hot and hilly in the late afternoon sun.,3,Merrell Bare Access,,1155,00:08:13.738819,00:05:06.666667
35473418,http://www.dailymile.com/entries/35473418,2016-05-16 18:20:14,hill sprints,alright,00:57:00,4.7500,7.6000,10 x hill sprints after easy run,2,VFF SeeYa LS,,716,00:12:00,00:07:30
35478396,http://www.dailymile.com/entries/35478396,2016-05-17 14:39:49,warm up and down,alright,00:20:00,1.8500,3.0000,,2,Altra Samson,,251,00:10:48.648649,00:06:40
35478421,http://www.dailymile.com/entries/35478421,2016-05-17 14:44:54,Track - 8 x 800m,blah,00:40:00,4.5000,7.2000,"Track workout - 8 x 800m (200m rest between most reps).  Paced Richard G. through his workout first then added on two more. Very humid this morning. Splits: 3:24, 3:25, 3:20, 3:23, 3:19, 3:26, 2:56, 2:48.",4,Altra Samson,,552,00:08:53.333333,00:05:33.333333
35486611,http://www.dailymile.com/entries/35486611,2016-05-18 23:01:23,Campus B loop,alright,00:36:15,3.9000,6.3000,Death by humidity! Took my Wave Universe 3 to work so a coworker could feel how light they are. Haven't run in them in maybe years so I decided to give them another try. They provide pretty good insulation from hot pavement so I will probably keep them at the office... but I could definitely tell they are not zero drop even with only 4mm differential.,2,Mizuno Wave Universe 3,hot sunny,452,00:09:17.692308,00:05:45.238095
35496586,http://www.dailymile.com/entries/35496586,2016-05-20 16:37:10,caught in the rain,alright,01:05:15,7.1800,11.6000,Cold stormfront came through during the run. Caught on the Hawthorne trail. Survived and enjoyed the coldness!,2,Topo ST,,816,00:09:05.264624,00:05:37.5
35500410,http://www.dailymile.com/entries/35500410,2016-05-21 13:52:30,Bacon Strip 11,great,01:27:41,11.1800,18.0000,Working on some gait issues. Felt phenomenal during the middle section.,3,VFF SeeYa LS,,1092,00:07:50.572451,00:04:52.277778
35506318,http://www.dailymile.com/entries/35506318,2016-05-22 15:45:47,San Felasco trails,alright,01:35:00,10.4000,16.7000,"Trails! Nice morning for figure 8 (blue + yellow). Was going to go longer but felt something in my ankle / top of right foot. I have been making changes to gait these past two weeks so probably shifting forces in my feet and metatarsals compared to what they are used to.  Regardless, finished another 40+ mile week.",2,Inov-8 TrailRoc 235,,1193,00:09:08.076923,00:05:41.317365
35512945,http://www.dailymile.com/entries/35512945,2016-05-23 17:14:28,fitness pit and 10 x steep hill sprints,alright,01:00:00,5.7500,9.3000,"Legs tired but it is a nice sunny day, not too hot, with a breeze.",2,VFF KSO EVO,sunny,753,00:10:26.086957,00:06:27.096774
35517561,http://www.dailymile.com/entries/35517561,2016-05-24 11:42:50,Track - 6 x 600m,good,19:34:00,2.8500,4.6000,"Track workout 6 x 600m at 3k pace with 200m rest. My target was 2:00 per rep (based on 17 minute 5k). First rep was spot on and got faster from there. First workout in spikes - New Balance MXC700BS (actually XC shoes but they worked fine). Good day, good workout. Splits: 2:00, 1:59, 1:58, 1:57, 1:56, 1:57",4,spikes - New Balance MXC700BS,,,06:51:55.789474,04:15:13.043478
35525964,http://www.dailymile.com/entries/35525964,2016-05-25 17:07:00,campus to levees,alright,01:29:00,9.5000,15.3000,warm out there,2,Altra The One,,1118,00:09:22.105263,00:05:49.019608
35538945,http://www.dailymile.com/entries/35538945,2016-05-27 20:16:05,campus,blah,00:39:51,4.1000,6.6000,,2,Topo ST,,489,00:09:43.170732,00:06:02.272727
35542790,http://www.dailymile.com/entries/35542790,2016-05-28 15:27:57,Bacon Strip 11,alright,01:30:24,11.1800,18.0000,Fizzled out big time at the end. Finished around 11am in the sun and heat.,3,VFF SeeYa LS,hot sunny,1130,00:08:05.152057,00:05:01.333333
35558933,http://www.dailymile.com/entries/35558933,2016-05-31 11:30:32,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35559001,http://www.dailymile.com/entries/35559001,2016-05-31 11:37:05,"Track - 1 x 1600m, 12 x 200m",alright,00:29:15,3.8000,6.1000,"Hard Track workout 1 x 1600m, 12 x 200m. Full recovery after the 1600m, the 200m reps split into 2 sets of 6 each (200m rest between reps, 400m rest between sets).  1600m in 5:13. 200m Splits: 36,37,33,33,33,33,33,34,32,33,32,33. Tired from long weekend at the beach but made it through.",4,spikes - New Balance MXC700BS,,364,00:07:41.842105,00:04:47.704918
35567753,http://www.dailymile.com/entries/35567753,2016-06-01 16:40:10,campus,blah,00:34:00,3.5000,5.6000,,2,Altra The One,,427,00:09:42.857143,00:06:04.285714
35574810,http://www.dailymile.com/entries/35574810,2016-06-02 18:53:24,campus in the noonday heat,alright,01:15:42,8.0000,12.9000,,2,Topo ST,hot sunny,942,00:09:27.75,00:05:52.093023
35579619,http://www.dailymile.com/entries/35579619,2016-06-03 14:36:53,campus fitness pit,alright,00:48:00,4.7800,7.7000,,2,Merrell Vapor Glove red,,602,00:10:02.51046,00:06:14.025974
35587204,http://www.dailymile.com/entries/35587204,2016-06-04 15:59:27,one-third mile hill repeats,alright,00:39:00,4.0000,6.4000,"In the heat. 3 x one-third mile hill repeats, just doing some brisk work to stay sharp but didn't push too hard. My way up upper hamstrings and glutes were still sore from previous hard workout.  Splits: 2:08, 2:00, 1:55.",3,VFF SeeYa LS,,489,00:09:45,00:06:05.625
35594410,http://www.dailymile.com/entries/35594410,2016-06-05 20:35:48,greenways,alright,00:34:00,3.5000,5.6000,Legs feeling tired and of course mid-afternoon heat and humidity. Love my TrailRocs!,2,Inov-8 TrailRoc 235 Lime,,427,00:09:42.857143,00:06:04.285714
35599226,http://www.dailymile.com/entries/35599226,2016-06-06 16:27:22,campus,blah,00:43:40,4.6000,7.4000,Tropical Storm Colin on the way! Snuck a run in (mostly) between rain bands.,2,VFF KSO EVO,rain,540,00:09:29.565217,00:05:54.054054
35610449,http://www.dailymile.com/entries/35610449,2016-06-08 11:19:26,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,good,00:35:37,4.0400,6.5000,Sore and stiff at first. Loosened up a bit and felt pretty good.,2,Altra Instinct 1.5 black,,439,00:08:48.960396,00:05:28.769231
35621557,http://www.dailymile.com/entries/35621557,2016-06-10 03:05:35,warm up,alright,00:30:00,3.0000,4.8000,,2,Altra Samson,,376,00:10:00,00:06:15
35802236,http://www.dailymile.com/entries/35802236,2016-07-09 17:24:58,South Walnut Creek hike and bike path,alright,03:10:19,20.3600,32.8000,"Almost assuredly my longest run in VFF. Hot and sunny. Out-and-back, ran out of water both directions. Ran this run fasted (no breakfast or fuel). The last three miles were rough. Temperature climbed past 90 (feels like 100) towards the end. Pushes this week's total over 60 miles.",3,VFF EL-X LS,hot sunny,2386,00:09:20.854617,00:05:48.140244
35621592,http://www.dailymile.com/entries/35621592,2016-06-10 03:13:03,Track meet - 1500m race,alright,00:04:48,0.9300,1.5000,"Florida Track Club Twilight Track Meet - 1500m. Finished in 4:48. Legs were still feeling last week's track workout in the way up upper hamstrings. On 5 minute mile pace for the first few laps but fell off hard. Splits: 52 (first 300m), 1:14, 1:18, 1:20. Target was 1:14 per lap, 55 for the first 300m, so a little fast at the start. Official (hand-timed) results had me at 4:45, pretty big difference from my watch.",5,spikes - New Balance MXC700BS,,50,00:05:09.677419,00:03:12
35621599,http://www.dailymile.com/entries/35621599,2016-06-10 03:15:58,Track meet - 800m race,alright,00:02:19,0.5000,0.8000,"Florida Track Club Twilight Track Meet - 800m. 2nd race of the evening. Took it out quick, ended up in the lead at the break, led through the first lap in 64 seconds. Second lap... not so great. Finished in 2:19 (my watch said 2:18).",5,spikes - New Balance MXC700BS,,25,00:04:38,00:02:53.75
35625017,http://www.dailymile.com/entries/35625017,2016-06-10 18:38:55,Gainesville-Hawthorne Trail,alright,01:21:50,8.7500,14.1000,Whew! Hot!,3,VFF KSO EVO,hot sunny,1017,00:09:21.142857,00:05:48.22695
35634952,http://www.dailymile.com/entries/35634952,2016-06-12 16:38:52,San Felasco trails,alright,02:08:00,13.0000,20.9000,Ran blue and yellow with runners from the group. Then solo for Hammock Cutoff (Green) in 22 minutes. So warm and humid!,3,Topo Oterro blue,,1607,00:09:50.769231,00:06:07.464115
35641287,http://www.dailymile.com/entries/35641287,2016-06-13 17:22:14,campus and 6 x steep hill sprints,alright,00:50:00,4.7600,7.7000,Campus and 6 x steep hill sprints. Very warm!,3,VFF KSO EVO,,628,00:10:30.252101,00:06:29.61039
35646020,http://www.dailymile.com/entries/35646020,2016-06-14 11:58:57,warmup and up,alright,01:05:00,6.5000,10.5000,,2,Altra Samson,,816,00:10:00,00:06:11.428571
35866730,http://www.dailymile.com/entries/35866730,2016-07-20 16:34:54,hilly GNV,alright,01:58:35,14.2100,22.9000,Had the pace down to 7:30 for a few of the miles then the heat got to me.,3,VFF EL-X LS,hot sunny,1482,00:08:20.70373,00:05:10.69869
35646080,http://www.dailymile.com/entries/35646080,2016-06-14 12:07:30,Track - 1 Mile time trial,alright,00:05:17,1.0000,1.6000,"Track 1 Mile time trial. Most of the group bailed this week so I was basically running a solo effort. It was warm and soupy. Finished with a disappointing 5:17. On the upside, my splits were consistent with ""even pacing"" and the last lap was strong (by comparison). Unfortunately, every lap was just 4 seconds too slow! Splits: 80, 78, 80, 77",5,spikes - New Balance MXC700BS,,62,00:05:17,00:03:18.125
35664020,http://www.dailymile.com/entries/35664020,2016-06-16 23:41:54,no sidewalks,blah,01:28:00,8.8100,14.2000,Humid.,3,Merrell Trail Glove 3 - pair 1,,1105,00:09:59.318956,00:06:11.830986
